event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0028,1,1,[8.72],[4.0886],[0.0],[-1.43009],[-1.59393],[0.3945],[0.0988],[-0.335],[0.00827]
0029,3,1,"[2.91, 8.55, 0.24]","[-2.5305, 3.945, 0.0186]","[2.904754, 0.0, 3.414084]","[-0.10295, 0.1266, -0.00362]","[-0.02244, 0.17262, -0.00201]","[0.9615, 0.423, 8.7876]","[-0.5917, 0.1183, -1.8916]","[-0.2157, -0.2557, -1.7945]","[0.12048, 0.01822, 6.3989]"
0030,1,1,[10.75],[4.3483],[0.0],[-2.66998],[0.6185],[0.4234],[-0.2853],[0.1454],[0.00064]
0031,1,1,[8.83],[3.1471],[0.0],[-3.10338],[-0.14298],[0.3829],[-0.2469],[-0.0454],[0.00572]
0032,1,1,[10.93],[3.8436],[0.0],[-5.53519],[7.4318],[0.4175],[0.0509],[0.2766],[0.00159]
0033,1,1,[11.3],[3.9297],[0.0],[-1.81583],[0.4199],[0.4326],[-0.1529],[0.2101],[0.05331]
0034,1,1,[8.67],[4.5258],[0.0],[1.46785],[-5.39449],[0.461],[0.2405],[0.108],[0.00011]
0035,1,1,[9.84],[3.303],[0.0],[-4.60165],[2.30059],[0.4188],[-0.1168],[0.1463],[0.00249]
0036,3,1,"[12.51, 5.44, 0.34]","[3.0685, -1.4654, 0.0024]","[0.0, 34.11977, 49.92374]","[-0.2623, 0.47831, 0.00646]","[-0.99459, 0.37859, 0.00709]","[0.305, 0.6388, 22.1725]","[0.3362, -0.1702, -2.1133]","[-0.2099, -0.8854, -5.039]","[0.06444, 0.33347, 21.45071]"
0037,3,1,"[10.28, 4.01, 0.29]","[3.1562, -1.0533, 0.0031]","[0.0, 144.2799, 160.456]","[0.96635, -0.33644, -0.0131]","[-0.48608, 0.17771, 0.00672]","[0.3549, 0.9892, 20.3877]","[-0.1766, -0.5321, -4.3476]","[0.2612, 0.8163, 5.7233]","[0.01496, 0.20952, 17.73139]"
0038,3,1,"[13.23, 1.09, 0.03]","[3.0287, -0.3688, 0.0001]","[0.0, 75.46429, 92.47489]","[-0.09734, 0.14515, 0.00161]","[-1.16568, 0.33412, 0.00277]","[0.3321, 0.8302, 141.2092]","[0.3246, 1.2554, 0.5445]","[-0.1028, -1.079, -50.2694]","[0.00538, 0.21365, 139.3235]"
0039,3,1,"[3.09, 11.69, 0.02]","[-0.567, 6.3746, 0.0]","[32.02105, 0.0, 60.93938]","[-0.06575, 0.26449, -6e-05]","[0.21344, -0.29, 0.00044]","[0.4308, 0.2669, 286.0336]","[1.0812, 0.1207, 75.1918]","[0.9585, 0.605, -41.071]","[0.11836, 0.01533, 285.1245]"
