event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0113,1,1,[11.73],[3.7057],[0.0],[0.04542],[0.03591],[0.4081],[-0.0264],[-0.2825],[0.22174]
0114,1,1,[13.84],[3.1402],[0.0],[-2.20967],[-0.51731],[0.4002],[-0.148],[-0.1395],[0.00397]
0115,3,1,"[9.51, 5.47, 0.11]","[4.3586, -0.8575, 0.0005]","[0.0, 347.4515, 383.2708]","[-1.0233, 0.05232, -0.00033]","[-2.35724, 0.68242, 0.01482]","[0.4524, 1.0963, 53.2061]","[0.2079, 1.0503, 23.9309]","[-0.1651, -0.2691, 7.6708]","[0.0027, 0.193, 50.88094]"
0116,3,1,"[11.64, 5.0, 0.05]","[3.3559, -0.6182, 0.0001]","[0.0, 401.1316, 498.5885]","[-2.37702, 0.13044, 0.00183]","[-1.41111, 0.8288, 0.00398]","[0.4237, 1.1147, 121.3421]","[-0.0371, 1.2511, 6.4377]","[-0.1809, -0.2559, -26.3489]","[0.00559, 0.081, 118.3921]"
0117,3,1,"[10.05, 4.75, 0.71]","[-5.4551, -1.4448, 0.0247]","[274.4908, 356.0335, 370.1967]","[-0.394, 0.99967, 0.06193]","[-2.19173, 0.05038, -0.02362]","[0.6689, 1.1296, 7.8051]","[0.2104, -0.7419, -1.7162]","[-0.4987, -0.3981, 1.6873]","[0.00816, 0.02656, 3.94306]"
0029,3,2,"[11.77, 22.2, 1.2]","[-1.0143, 3.2199, 0.0049]","[4.212021, 0.0, 6.392392]","[0.05162, -0.17334, 0.00125]","[-0.11802, 0.06897, -0.00237]","[0.8389, 0.2672, 17.0602]","[0.6782, -0.4015, 4.9025]","[0.7429, 0.2552, 5.328]","[0.67614, 0.13442, 16.69811]"
0118,3,2,"[19.6, 10.44, 4.31]","[3.2054, -0.7787, 0.1625]","[0.0, 149.2508, 149.5849]","[-0.468, 0.00208, -0.00223]","[1.7279, -0.2739, -0.11254]","[0.3761, 2.0569, 4.5727]","[0.2614, 1.5439, 2.5708]","[0.0948, 0.1327, -0.0324]","[0.00715, 0.69063, 2.61843]"
0119,3,2,"[11.6, 11.52, 1.82]","[3.4338, -1.9621, 0.0465]","[0.0, 88.03292, 90.67375]","[-1.80467, 0.39284, 0.05295]","[-0.858, 0.33071, 0.03717]","[0.4366, 1.1431, 6.156]","[-0.1082, -0.0635, -0.573]","[-0.1204, -0.7253, -2.1792]","[0.00933, 0.24861, 4.50346]"
0120,3,1,"[18.21, 6.61, 1.65]","[4.0599, -0.2538, 0.0133]","[0.0, 80.18824, 81.0065]","[0.87664, -0.11797, -0.02346]","[-0.48766, 0.10124, 0.01975]","[0.374, 2.268, 11.7957]","[-0.1357, -0.321, -1.0509]","[0.3565, 2.3334, 6.3649]","[0.00968, 0.89012, 9.12368]"
0121,5,4,"[13.95, 22.32, 10.97, 31.09, 0.28]","[2.2526, -2.6422, -2.1758, 5.1949, 0.001]","[0.0, 15.68073, 16.05328, 14.60387, 23.9645]","[0.21172, -0.30955, 0.19269, -0.15111, -0.00048]","[-0.57984, 0.04739, 0.25584, 0.35306, 0.00187]","[0.3268, 0.6136, 0.6943, 0.4853, 32.38]","[0.0445, -0.7173, 0.062, 0.1474, 1.4524]","[0.0854, 0.1153, -0.7411, 0.2252, -3.6655]","[0.00738, 0.07554, 0.12264, 0.02609, 29.67536]"
0122,3,1,"[8.23, 2.97, 0.04]","[3.0579, -0.2565, 0.001]","[0.0, 26.3267, 30.05761]","[0.29313, -0.14754, -0.00575]","[0.52259, -0.15116, -0.00613]","[0.292, 1.3385, 39.3704]","[0.19, -0.0036, 1.0479]","[-0.3717, -2.0034, -20.9669]","[0.06589, 0.96298, 38.51987]"
0123,1,1,[17.17],[7.0848],[0.0],[4.74551],[-1.24868],[0.5279],[-0.2707],[0.0921],[0.00707]
0124,1,1,[13.0],[3.2422],[0.0],[12.95589],[-8.32356],[0.4249],[-0.0803],[0.1261],[0.00049]
0125,1,1,[16.79],[3.6485],[0.0],[3.19993],[-0.75305],[0.4096],[-0.2727],[0.0088],[0.00653]
0126,1,1,[17.06],[3.0814],[0.0],[0.04413],[-0.1704],[0.3845],[0.1947],[0.1283],[0.03359]
0038,5,4,"[10.18, 12.89, 9.78, 11.95, 0.38]","[3.7724, -5.8618, -3.8629, 8.7699, 0.0058]","[0.0, 0.870739, 0.980014, 0.795318, 1.934827]","[-0.11069, 0.0854, -0.01333, 0.09855, 0.00048]","[-0.07738, -0.05486, 0.09934, 0.04332, 0.00051]","[0.4056, 0.5979, 0.6675, 0.4834, 14.2789]","[-0.1242, -0.2417, 0.5742, -0.2915, 1.5297]","[-0.2699, 0.5233, 0.1991, -0.2606, -0.461]","[0.07286, 0.19235, 0.25837, 0.11644, 13.13392]"
0127,1,1,[35.02],[3.4489],[0.0],[-0.01095],[-0.30244],[0.4192],[0.2165],[0.0228],[0.18451]
0039,5,4,"[12.87, 27.83, 34.37, 32.57, 1.45]","[-2.7381, 3.8806, 11.1277, -10.5442, 0.0887]","[0.436887, 0.0, 0.207091, 0.21228, 0.546241]","[-0.01951, 0.14962, -0.10728, -0.059, -0.00213]","[-0.08816, 0.02838, 0.08721, 0.11915, -0.00382]","[0.8667, 0.3973, 0.5581, 0.657, 4.4804]","[0.5409, -0.2481, -0.043, 0.3472, 0.8662]","[-0.3007, -0.2098, 0.3217, 0.3032, -0.3029]","[0.6781, 0.24506, 0.39052, 0.48251, 4.14123]"
0128,3,1,"[12.28, 4.25, 0.03]","[3.3186, -0.2451, 0.0]","[0.0, 292.5664, 326.3041]","[-1.47577, 0.25856, 0.00225]","[-0.9043, 0.1968, 0.00252]","[0.3912, 1.0596, 187.0495]","[-0.1125, -0.7989, 40.0834]","[-0.2379, -1.8562, -55.1321]","[0.00171, 0.2205, 184.9119]"
